formula,alloy_id,A1,A2,B1,B2,X,is_alloy,x_frac,Eg,dHf,dHd,Efermi,Ag_up_vbm_orb_idx,Ag_up_vbm_frac,Cs_up_vbm_orb_idx,Cs_up_vbm_frac,Cd_up_vbm_orb_idx,Cd_up_vbm_frac,Co_up_vbm_orb_idx,Co_up_vbm_frac,F_up_vbm_orb_idx,F_up_vbm_frac,Ag_up_cbm_orb_idx,Ag_up_cbm_frac,Cs_up_cbm_orb_idx,Cs_up_cbm_frac,Cd_up_cbm_orb_idx,Cd_up_cbm_frac,Co_up_cbm_orb_idx,Co_up_cbm_frac,F_up_cbm_orb_idx,F_up_cbm_frac,Ag_down_vbm_orb_idx,Ag_down_vbm_frac,Cs_down_vbm_orb_idx,Cs_down_vbm_frac,Cd_down_vbm_orb_idx,Cd_down_vbm_frac,Co_down_vbm_orb_idx,Co_down_vbm_frac,F_down_vbm_orb_idx,F_down_vbm_frac,Ag_down_cbm_orb_idx,Ag_down_cbm_frac,Cs_down_cbm_orb_idx,Cs_down_cbm_frac,Cd_down_cbm_orb_idx,Cd_down_cbm_frac,Co_down_cbm_orb_idx,Co_down_cbm_frac,F_down_cbm_orb_idx,F_down_cbm_frac,Cu_up_vbm_orb_idx,Cu_up_vbm_frac,Cu_up_cbm_orb_idx,Cu_up_cbm_frac,Cu_down_vbm_orb_idx,Cu_down_vbm_frac,Cu_down_cbm_orb_idx,Cu_down_cbm_frac,Mg_up_vbm_orb_idx,Mg_up_vbm_frac,Mg_up_cbm_orb_idx,Mg_up_cbm_frac,Mg_down_vbm_orb_idx,Mg_down_vbm_frac,Mg_down_cbm_orb_idx,Mg_down_cbm_frac,Ca_up_vbm_orb_idx,Ca_up_vbm_frac,Ca_up_cbm_orb_idx,Ca_up_cbm_frac,Ca_down_vbm_orb_idx,Ca_down_vbm_frac,Ca_down_cbm_orb_idx,Ca_down_cbm_frac,Cl_up_vbm_orb_idx,Cl_up_vbm_frac,Cl_up_cbm_orb_idx,Cl_up_cbm_frac,Cl_down_vbm_orb_idx,Cl_down_vbm_frac,Cl_down_cbm_orb_idx,Cl_down_cbm_frac,Br_up_vbm_orb_idx,Br_up_vbm_frac,Br_up_cbm_orb_idx,Br_up_cbm_frac,Br_down_vbm_orb_idx,Br_down_vbm_frac,Br_down_cbm_orb_idx,Br_down_cbm_frac,Ni_up_vbm_orb_idx,Ni_up_vbm_frac,Ni_up_cbm_orb_idx,Ni_up_cbm_frac,Ni_down_vbm_orb_idx,Ni_down_vbm_frac,Ni_down_cbm_orb_idx,Ni_down_cbm_frac,Zn_up_vbm_orb_idx,Zn_up_vbm_frac,Zn_up_cbm_orb_idx,Zn_up_cbm_frac,Zn_down_vbm_orb_idx,Zn_down_vbm_frac,Zn_down_cbm_orb_idx,Zn_down_cbm_frac,Ba_up_vbm_orb_idx,Ba_up_vbm_frac,Pb_up_vbm_orb_idx,Pb_up_vbm_frac,Ba_up_cbm_orb_idx,Ba_up_cbm_frac,Pb_up_cbm_orb_idx,Pb_up_cbm_frac,Ba_down_vbm_orb_idx,Ba_down_vbm_frac,Pb_down_vbm_orb_idx,Pb_down_vbm_frac,Ba_down_cbm_orb_idx,Ba_down_cbm_frac,Pb_down_cbm_orb_idx,Pb_down_cbm_frac,I_up_vbm_orb_idx,I_up_vbm_frac,I_up_cbm_orb_idx,I_up_cbm_frac,I_down_vbm_orb_idx,I_down_vbm_frac,I_down_cbm_orb_idx,I_down_cbm_frac,Cr_up_vbm_orb_idx,Cr_up_vbm_frac,Cr_up_cbm_orb_idx,Cr_up_cbm_frac,Cr_down_vbm_orb_idx,Cr_down_vbm_frac,Cr_down_cbm_orb_idx,Cr_down_cbm_frac,Fe_up_vbm_orb_idx,Fe_up_vbm_frac,Fe_up_cbm_orb_idx,Fe_up_cbm_frac,Fe_down_vbm_orb_idx,Fe_down_vbm_frac,Fe_down_cbm_orb_idx,Fe_down_cbm_frac,Mn_up_vbm_orb_idx,Mn_up_vbm_frac,Mn_up_cbm_orb_idx,Mn_up_cbm_frac,Mn_down_vbm_orb_idx,Mn_down_vbm_frac,Mn_down_cbm_orb_idx,Mn_down_cbm_frac,Pd_up_vbm_orb_idx,Pd_up_vbm_frac,Pd_up_cbm_orb_idx,Pd_up_cbm_frac,Pd_down_vbm_orb_idx,Pd_down_vbm_frac,Pd_down_cbm_orb_idx,Pd_down_cbm_frac,Sn_up_vbm_orb_idx,Sn_up_vbm_frac,Sn_up_cbm_orb_idx,Sn_up_cbm_frac,Sn_down_vbm_orb_idx,Sn_down_vbm_frac,Sn_down_cbm_orb_idx,Sn_down_cbm_frac,Sr_up_vbm_orb_idx,Sr_up_vbm_frac,Sr_up_cbm_orb_idx,Sr_up_cbm_frac,Sr_down_vbm_orb_idx,Sr_down_vbm_frac,Sr_down_cbm_orb_idx,Sr_down_cbm_frac,Ti_up_vbm_orb_idx,Ti_up_vbm_frac,Ti_up_cbm_orb_idx,Ti_up_cbm_frac,Ti_down_vbm_orb_idx,Ti_down_vbm_frac,Ti_down_cbm_orb_idx,Ti_down_cbm_frac,V_up_vbm_orb_idx,V_up_vbm_frac,V_up_cbm_orb_idx,V_up_cbm_frac,V_down_vbm_orb_idx,V_down_vbm_frac,V_down_cbm_orb_idx,V_down_cbm_frac,Pt_up_vbm_orb_idx,Pt_up_vbm_frac,Pt_up_cbm_orb_idx,Pt_up_cbm_frac,Pt_down_vbm_orb_idx,Pt_down_vbm_frac,Pt_down_cbm_orb_idx,Pt_down_cbm_frac,K_up_vbm_orb_idx,K_up_vbm_frac,K_up_cbm_orb_idx,K_up_cbm_frac,K_down_vbm_orb_idx,K_down_vbm_frac,K_down_cbm_orb_idx,K_down_cbm_frac,Rb_up_vbm_orb_idx,Rb_up_vbm_frac,Rb_up_cbm_orb_idx,Rb_up_cbm_frac,Rb_down_vbm_orb_idx,Rb_down_vbm_frac,Rb_down_cbm_orb_idx,Rb_down_cbm_frac,Li_up_vbm_orb_idx,Li_up_vbm_frac,Li_up_cbm_orb_idx,Li_up_cbm_frac,Li_down_vbm_orb_idx,Li_down_vbm_frac,Li_down_cbm_orb_idx,Li_down_cbm_frac,Na_up_vbm_orb_idx,Na_up_vbm_frac,Na_up_cbm_orb_idx,Na_up_cbm_frac,Na_down_vbm_orb_idx,Na_down_vbm_frac,Na_down_cbm_orb_idx,Na_down_cbm_frac
K4FeZn3F12,K2FeZnF6,K,,Fe,Zn,F,True,0.75,0.0,-2.67493125,0.044987915853664795,2.57447166,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,1.0,0.0594,,,,,,,,,1.0,0.0594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.875,0.0,1.0,0.0,0.0016,0.0,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.125,-1.0,0.0,2.0,0.9384,2.0,0.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,2.0,0.0006,2.0,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
Rb2Cs2Mg3BaF12,RbCsMgBaF6,Rb,Cs,Mg,Ba,F,True,0.25,6.1155,-3.4543667499999997,0.06584120722866338,-1.49554306,,,-1.0,0.0,,,,,1.0,1.0,,,-1.0,0.0,,,,,-1.0,0.0,,,-1.0,0.0,,,,,1.0,1.0,,,-1.0,0.0,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
RbCsMgBaF6,RbCsMgBaF6,Rb,Cs,Mg,Ba,F,True,0.5,5.611800000000001,-3.46602575,0.09402074764533097,-1.74007151,,,-1.0,0.0,,,,,1.0,1.0,,,-1.0,0.0,,,,,-1.0,0.0,,,-1.0,0.0,,,,,1.0,1.0,,,-1.0,0.0,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2Cs2MgBa3F12,RbCsMgBaF6,Rb,Cs,Mg,Ba,F,True,0.75,5.705,-3.5101509999999996,0.08289069443699404,-2.06754456,,,-1.0,0.0,,,,,1.0,1.0,,,-1.0,0.0,,,,,-1.0,0.0,,,-1.0,0.0,,,,,1.0,1.0,,,-1.0,0.0,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Na2Cs2Mg3CaCl12,NaCsMgCaCl6,Na,Cs,Mg,Ca,Cl,True,0.25,4.297599999999999,-2.1512564999999997,0.057727711342936416,-0.10660537,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
NaCsMgCaCl6,NaCsMgCaCl6,Na,Cs,Mg,Ca,Cl,True,0.5,4.661199999999999,-2.2414077499999996,0.05519455535423479,-0.42477942,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
Na2Cs2MgCa3Cl12,NaCsMgCaCl6,Na,Cs,Mg,Ca,Cl,True,0.75,5.0006,-2.3367552500000004,0.04186564839590057,-0.53492934,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
Rb2Cs2Sr3PbI12,RbCsSrPbI6,Rb,Cs,Sr,Pb,I,True,0.25,3.4151,-1.5846629999999997,0.01618330089449138,0.39735944,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
RbCsSrPbI6,RbCsSrPbI6,Rb,Cs,Sr,Pb,I,True,0.5,2.5414000000000003,-1.4207389999999995,0.021479939102824197,0.74380712,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,1.0,1.0,,,-1.0,0.0,,,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2Cs2SrPb3I12,RbCsSrPbI6,Rb,Cs,Sr,Pb,I,True,0.75,2.3407,-1.2569367500000002,0.026654827311156648,0.99799514,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,1.0,1.0,,,-1.0,0.0,,,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K2Rb2Ca3TiBr12,KRbCaTiBr6,K,Rb,Ca,Ti,Br,True,0.25,0.24250000000000016,-1.9655675000000001,0.03969141938881604,2.30267693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
KRbCaTiBr6,KRbCaTiBr6,K,Rb,Ca,Ti,Br,True,0.5,0.09509999999999996,-1.79499475,0.07414967182812848,2.18043523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,1.0,0.0355,1.0,0.0355,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9645,2.0,0.9645,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K2Rb2CaTi3Br12,KRbCaTiBr6,K,Rb,Ca,Ti,Br,True,0.75,0.05390000000000006,-1.6212360000000003,0.11179392426744261,2.12967623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0024,2.0,0.0024,-1.0,0.0,-1.0,0.0,,,,,,,,,1.0,0.0604,1.0,0.0604,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9368,2.0,0.9368,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0003,1.0,0.0003,-1.0,0.0,-1.0,0.0,1.0,0.0002,1.0,0.0002,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb4Ca3SrCl12,Rb2CaSrCl6,Rb,,Ca,Sr,Cl,True,0.25,5.3793,-2.4771514999999997,-0.003765029471387127,-1.13201959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2CaSrCl6,Rb2CaSrCl6,Rb,,Ca,Sr,Cl,True,0.5,5.3257,-2.4823117499999996,-0.0015122481285239076,-1.2609705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb4CaSr3Cl12,Rb2CaSrCl6,Rb,,Ca,Sr,Cl,True,0.75,5.3335,-2.4897037499999994,-0.002666936378525886,-1.43875143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2Cs2Cd3BaBr12,RbCsCdBaBr6,Rb,Cs,Cd,Ba,Br,True,0.25,2.1127000000000002,-1.5952514999999994,0.07013105169950107,-0.97570992,,,-1.0,0.0,-1.0,0.0,,,,,,,-1.0,0.0,0.0,1.0,,,,,,,-1.0,0.0,-1.0,0.0,,,,,,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
RbCsCdBaBr6,RbCsCdBaBr6,Rb,Cs,Cd,Ba,Br,True,0.5,2.3753,-1.80038675,0.06747570894950039,-1.11660581,,,-1.0,0.0,-1.0,0.0,,,,,,,-1.0,0.0,0.0,0.875,,,,,,,-1.0,0.0,-1.0,0.0,,,,,,,-1.0,0.0,0.0,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,1.0,0.125,-1.0,0.0,1.0,0.125,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2Cs2CdBa3Br12,RbCsCdBaBr6,Rb,Cs,Cd,Ba,Br,True,0.75,3.3463000000000003,-2.0101130000000005,0.05070297694950421,-1.3195542,,,-1.0,0.0,-1.0,0.0,,,,,,,-1.0,0.0,0.0,1.0,,,,,,,-1.0,0.0,-1.0,0.0,,,,,,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K4Fe3NiBr12,K2FeNiBr6,K,,Fe,Ni,Br,True,0.25,0.0,-1.0888460000000002,0.09171487707450243,0.4961585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,0.0827,1.0,0.0827,-1.0,0.0,-1.0,0.0,2.0,0.1202,2.0,0.1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,2.0,0.7958,2.0,0.7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,2.0,0.0013,2.0,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
K2FeNiBr6,K2FeNiBr6,K,,Fe,Ni,Br,True,0.5,0.0,-1.0596095000000005,0.10218870119950241,0.67244458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1,1.0,0.3571,1.0,0.0973,1.0,0.0973,2.0,0.85,2.0,0.6429,2.0,0.5841,2.0,0.5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.05,-1.0,0.0,2.0,0.3175,2.0,0.3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,0.0011,1.0,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
K4FeNi3Br12,K2FeNiBr6,K,,Fe,Ni,Br,True,0.75,0.0,-1.01927625,0.12375927532450248,1.0836811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2937,1.0,0.2937,1.0,0.1232,1.0,0.1232,2.0,0.6512,2.0,0.6512,2.0,0.4202,2.0,0.4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.055,2.0,0.055,2.0,0.4559,2.0,0.4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0001,2.0,0.0001,1.0,0.0006,1.0,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
Na2Rb2Co3NiBr12,NaRbCoNiBr6,Na,Rb,Co,Ni,Br,True,0.25,0.0,-0.9295974999999999,0.1538513830763324,1.3910807,,,,,,,2.0,0.3303,,,,,,,,,2.0,0.3303,,,,,,,,,2.0,0.7093,,,,,,,,,2.0,0.7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5171,1.0,0.5171,1.0,0.087,1.0,0.087,2.0,0.1525,2.0,0.1525,2.0,0.2028,2.0,0.2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0001,2.0,0.0001,1.0,0.0004,1.0,0.0004,,,,,,,,,-1.0,0.0,-1.0,0.0,0.0,0.0005,0.0,0.0005
NaRbCoNiBr6,NaRbCoNiBr6,Na,Rb,Co,Ni,Br,True,0.5,0.0,-0.9356567499999997,0.15641893924299977,1.41262576,,,,,,,2.0,0.0329,,,,,,,,,2.0,0.0329,,,,,,,,,2.0,0.4745,,,,,,,,,2.0,0.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4638,1.0,0.4638,1.0,0.1029,1.0,0.1029,2.0,0.5031,2.0,0.5031,2.0,0.4215,2.0,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0001,1.0,0.0001,1.0,0.0006,1.0,0.0006,,,,,,,,,0.0,0.0001,0.0,0.0001,0.0,0.0004,0.0,0.0004
