alloy_id,A1,A2,B1,B2,X,x,formula,formula_0,formula_100,Eg,direct,dHf,dHd
Cs2FeSrCl6,Cs,,Fe,Sr,Cl,50,Cs2FeSrCl6,CsFeCl3,CsSrCl3,0.0,False,-1.9586379999999999,0.05419745987147451
Cs2FeSrCl6,Cs,,Fe,Sr,Cl,75,Cs4FeSr3Cl12,CsFeCl3,CsSrCl3,0.3046,False,-2.2333592500000004,0.03351960493573758
K2CrCoBr6,K,,Cr,Co,Br,25,K4Cr3CoBr12,KCrBr3,KCoBr3,0.0,False,-1.1972450000000001,0.12402698786616995
K2CrCoBr6,K,,Cr,Co,Br,50,K2CrCoBr6,KCrBr3,KCoBr3,0.0,False,-1.1262655000000001,0.13669477478283687
K2CrCoBr6,K,,Cr,Co,Br,75,K4CrCo3Br12,KCrBr3,KCoBr3,0.0,False,-1.0508112500000002,0.12555169978283587
RbCsCaCuI6,Rb,Cs,Ca,Cu,I,25,Rb2Cs2Ca3CuI12,RbCsCa2I6,RbCsCu2I6,0.0,False,-1.4215017499999998,0.06585660037365715
RbCsCaCuI6,Rb,Cs,Ca,Cu,I,50,RbCsCaCuI6,RbCsCa2I6,RbCsCu2I6,0.0,False,-1.185431,0.08193276029032504
RbCsCaCuI6,Rb,Cs,Ca,Cu,I,75,Rb2Cs2CaCu3I12,RbCsCa2I6,RbCsCu2I6,0.0,False,-0.963992,0.0833771702069912
KCsCaBaBr6,K,Cs,Ca,Ba,Br,25,K2Cs2Ca3BaBr12,KCsCa2Br6,KCsBa2Br6,4.3178,True,-2.1565302500000003,0.029380161724751552
KCsCaBaBr6,K,Cs,Ca,Ba,Br,50,KCsCaBaBr6,KCsCa2Br6,KCsBa2Br6,4.1762999999999995,True,-2.17073375,0.04027177772474966
KCsCaBaBr6,K,Cs,Ca,Ba,Br,75,K2Cs2CaBa3Br12,KCsCa2Br6,KCsBa2Br6,4.3887,False,-2.19393775,0.04081301344949706
RbCsFePbI6,Rb,Cs,Fe,Pb,I,25,Rb2Cs2Fe3PbI12,RbCsFe2I6,RbCsPb2I6,0.040300000000000225,False,-0.8213227500000002,0.08552492539448941
RbCsFePbI6,Rb,Cs,Fe,Pb,I,50,RbCsFePbI6,RbCsFe2I6,RbCsPb2I6,0.038000000000000256,False,-0.9059750000000001,0.07357818876949018
RbCsFePbI6,Rb,Cs,Fe,Pb,I,75,Rb2Cs2FePb3I12,RbCsFe2I6,RbCsPb2I6,0.23819999999999997,False,-0.9959070000000001,0.05635170214449037
Rb2VSrF6,Rb,,V,Sr,F,25,Rb4V3SrF12,RbVF3,RbSrF3,0.5082999999999998,False,-3.0193487500000002,0.08155153097865941
Rb2VSrF6,Rb,,V,Sr,F,50,Rb2VSrF6,RbVF3,RbSrF3,0.41359999999999975,False,-3.2068027500000005,0.10616859981199323
Rb2VSrF6,Rb,,V,Sr,F,75,Rb4VSr3F12,RbVF3,RbSrF3,0.7542999999999997,False,-3.4150719999999994,0.07468630264532727
KCsNiCuI6,K,Cs,Ni,Cu,I,25,K2Cs2Ni3CuI12,KCsNi2I6,KCsCu2I6,,,,
KCsNiCuI6,K,Cs,Ni,Cu,I,50,KCsNiCuI6,KCsNi2I6,KCsCu2I6,,,,
KCsNiCuI6,K,Cs,Ni,Cu,I,75,K2Cs2NiCu3I12,KCsNi2I6,KCsCu2I6,0.0,False,-0.563371725,0.2507591767069912
KRbMgSrBr6,K,Rb,Mg,Sr,Br,25,K2Rb2Mg3SrBr12,KRbMg2Br6,KRbSr2Br6,3.3996,False,-1.8632090000000001,0.03547554982450274
KRbMgSrBr6,K,Rb,Mg,Sr,Br,50,KRbMgSrBr6,KRbMg2Br6,KRbSr2Br6,3.5797,True,-1.9592005000000001,0.03608599953283509
KRbMgSrBr6,K,Rb,Mg,Sr,Br,75,K2Rb2MgSr3Br12,KRbMg2Br6,KRbSr2Br6,4.1791,False,-2.0721837499999998,0.019704699241167578
KAgCaNiF6,K,Ag,Ca,Ni,F,25,K2Ag2Ca3NiF12,KAgCa2F6,KAgNi2F6,1.457,False,-2.9521782500000002,0.0881533508953325
KAgCaNiF6,K,Ag,Ca,Ni,F,50,KAgCaNiF6,KAgCa2F6,KAgNi2F6,0.5862,False,-2.6114175,0.08589078650644044
KAgCaNiF6,K,Ag,Ca,Ni,F,75,K2Ag2CaNi3F12,KAgCa2F6,KAgNi2F6,0.5287999999999999,False,-2.2795822499999994,0.07358130200643931
Cs2CaSnI6,Cs,,Ca,Sn,I,25,Cs4Ca3SnI12,CsCaI3,CsSnI3,2.9149000000000003,False,-1.5447597500000003,0.010565628799551696
Cs2CaSnI6,Cs,,Ca,Sn,I,50,Cs2CaSnI6,CsCaI3,CsSnI3,1.7618,True,-1.3802795,0.012700438142113857
Cs2CaSnI6,Cs,,Ca,Sn,I,75,Cs4CaSn3I12,CsCaI3,CsSnI3,1.4493,True,-1.2160082500000002,0.012634996984672409
Rb2TiMnBr6,Rb,,Ti,Mn,Br,25,Rb4Ti3MnBr12,RbTiBr3,RbMnBr3,0.0,False,-1.43938675,0.1366962481022096
Rb2TiMnBr6,Rb,,Ti,Mn,Br,50,Rb2TiMnBr6,RbTiBr3,RbMnBr3,0.0,False,-1.4040249999999994,0.12118356882812975
Rb2TiMnBr6,Rb,,Ti,Mn,Br,75,Rb4TiMn3Br12,RbTiBr3,RbMnBr3,0.0,False,-1.3819504999999999,0.07392545476812629
RbCsMnZnF6,Rb,Cs,Mn,Zn,F,25,Rb2Cs2Mn3ZnF12,RbCsMn2F6,RbCsZn2F6,1.6434999999999997,False,-2.7532160000000006,0.017711176095655645
RbCsMnZnF6,Rb,Cs,Mn,Zn,F,50,RbCsMnZnF6,RbCsMn2F6,RbCsZn2F6,1.3012000000000001,True,-2.7331684999999997,0.031006844051834292
RbCsMnZnF6,Rb,Cs,Mn,Zn,F,75,Rb2Cs2MnZn3F12,RbCsMn2F6,RbCsZn2F6,1.6491000000000002,False,-2.7125527500000004,0.04177657495274545
NaAgMgZnF6,Na,Ag,Mg,Zn,F,25,Na2Ag2Mg3ZnF12,NaAgMg2F6,NaAgZn2F6,2.6819,False,-2.89983125,0.04011321781382815
NaAgMgZnF6,Na,Ag,Mg,Zn,F,50,NaAgMgZnF6,NaAgMg2F6,NaAgZn2F6,2.4299,False,-2.7063610000000002,0.04644175348049462
NaAgMgZnF6,Na,Ag,Mg,Zn,F,75,Na2Ag2MgZn3F12,NaAgMg2F6,NaAgZn2F6,2.2269,False,-2.5146947500000003,0.05096628914716028
Cs2NiSrI6,Cs,,Ni,Sr,I,25,Cs4Ni3SrI12,CsNiI3,CsSrI3,0.0,False,-0.9272034999999998,0.11369040359274285
Cs2NiSrI6,Cs,,Ni,Sr,I,50,Cs2NiSrI6,CsNiI3,CsSrI3,0.04069999999999996,False,-1.1926074999999998,0.09107893572849646
Cs2NiSrI6,Cs,,Ni,Sr,I,75,Cs4NiSr3I12,CsNiI3,CsSrI3,0.5904,False,-1.4744037499999998,0.052075217864248735
KCsMgSrBr6,K,Cs,Mg,Sr,Br,25,K2Cs2Mg3SrBr12,KCsMg2Br6,KCsSr2Br6,3.2823,True,-1.8726497500000001,0.044365429616167074
KCsMgSrBr6,K,Cs,Mg,Sr,Br,50,KCsMgSrBr6,KCsMg2Br6,KCsSr2Br6,3.5755,False,-1.9755530000000001,0.03806412932449943
KCsMgSrBr6,K,Cs,Mg,Sr,Br,75,K2Cs2MgSr3Br12,KCsMg2Br6,KCsSr2Br6,4.1377,False,-2.0857447500000004,0.024474329032831754
K2CoZnCl6,K,,Co,Zn,Cl,25,K4Co3ZnCl12,KCoCl3,KZnCl3,0.2982,False,-1.3359404999999995,0.11070022362147469
K2CoZnCl6,K,,Co,Zn,Cl,50,K2CoZnCl6,KCoCl3,KZnCl3,0.29080000000000017,True,-1.4237624999999998,0.12386868287147346
K2CoZnCl6,K,,Co,Zn,Cl,75,K4CoZn3Cl12,KCoCl3,KZnCl3,0.41979999999999995,False,-1.527931,0.10603610940272201
KCsMnBaF6,K,Cs,Mn,Ba,F,25,K2Cs2Mn3BaF12,KCsMn2F6,KCsBa2F6,1.9677000000000002,False,-2.95273625,0.055439844714292974
KCsMnBaF6,K,Cs,Mn,Ba,F,50,KCsMnBaF6,KCsMn2F6,KCsBa2F6,2.0633999999999997,False,-3.142952,0.08438164785797397
KCsMnBaF6,K,Cs,Mn,Ba,F,75,K2Cs2MnBa3F12,KCsMn2F6,KCsBa2F6,2.3561,False,-3.348099,0.08384811766831834
RbCsNiZnF6,Rb,Cs,Ni,Zn,F,25,Rb2Cs2Ni3ZnF12,RbCsNi2F6,RbCsZn2F6,0.5519,False,-2.3894534999999997,0.06597283081199734
RbCsNiZnF6,Rb,Cs,Ni,Zn,F,50,RbCsNiZnF6,RbCsNi2F6,RbCsZn2F6,0.6053999999999999,False,-2.4910489999999994,0.06281156804116694
RbCsNiZnF6,Rb,Cs,Ni,Zn,F,75,Rb2Cs2NiZn3F12,RbCsNi2F6,RbCsZn2F6,1.2273999999999998,False,-2.5924049999999994,0.05751917235366655
NaCsCoNiCl6,Na,Cs,Co,Ni,Cl,25,Na2Cs2Co3NiCl12,NaCsCo2Cl6,NaCsNi2Cl6,0.0,False,-1.196839,0.16432187070663895
NaCsCoNiCl6,Na,Cs,Co,Ni,Cl,50,NaCsCoNiCl6,NaCsCo2Cl6,NaCsNi2Cl6,0.0,False,-1.20015425,0.16553720770663993
NaCsCoNiCl6,Na,Cs,Co,Ni,Cl,75,Na2Cs2CoNi3Cl12,NaCsCo2Cl6,NaCsNi2Cl6,0.0,False,-1.2006939999999997,0.16952804470663896
KCsCaPbCl6,K,Cs,Ca,Pb,Cl,25,K2Cs2Ca3PbCl12,KCsCa2Cl6,KCsPb2Cl6,4.556100000000001,False,-2.2793785,0.013080390373234607
KCsCaPbCl6,K,Cs,Ca,Pb,Cl,50,KCsCaPbCl6,KCsCa2Cl6,KCsPb2Cl6,3.5851,True,-2.08747175,0.020342484560737173
KCsCaPbCl6,K,Cs,Ca,Pb,Cl,75,K2Cs2CaPb3Cl12,KCsCa2Cl6,KCsPb2Cl6,3.2226999999999997,True,-1.8947299999999998,0.021462308716102108
K2MgSrBr6,K,,Mg,Sr,Br,25,K4Mg3SrBr12,KMgBr3,KSrBr3,3.5246000000000004,True,-1.8572485,0.04141697432450275
K2MgSrBr6,K,,Mg,Sr,Br,50,K2MgSrBr6,KMgBr3,KSrBr3,3.7267,True,-1.9565082500000002,0.038759174032835464
K2MgSrBr6,K,,Mg,Sr,Br,75,K4MgSr3Br12,KMgBr3,KSrBr3,4.1709,False,-2.06515025,0.026719123741167028
K2CaZnCl6,K,,Ca,Zn,Cl,25,K4Ca3ZnCl12,KCaCl3,KZnCl3,4.3208,False,-2.2381022500000003,0.03558209462146955
K2CaZnCl6,K,,Ca,Zn,Cl,50,K2CaZnCl6,KCaCl3,KZnCl3,3.5099,False,-2.0261739999999997,0.07281959687147266
K2CaZnCl6,K,,Ca,Zn,Cl,75,K4CaZn3Cl12,KCaCl3,KZnCl3,3.6189,False,-1.82503775,0.08461056640272346
Cs2SnBaF6,Cs,,Sn,Ba,F,25,Cs4Sn3BaF12,CsSnF3,CsBaF3,3.7685000000000004,False,-2.925858,0.02562947636966495
Cs2SnBaF6,Cs,,Sn,Ba,F,50,Cs2SnBaF6,CsSnF3,CsBaF3,3.7866,False,-3.1312909999999996,0.040981452739331736
Cs2SnBaF6,Cs,,Sn,Ba,F,75,Cs4SnBa3F12,CsSnF3,CsBaF3,4.0144,False,-3.341635250000001,0.051422179108994825
Rb2NiBaI6,Rb,,Ni,Ba,I,25,Rb4Ni3BaI12,RbNiI3,RbBaI3,0.0,False,-0.8780344999999997,0.15307489995699175
Rb2NiBaI6,Rb,,Ni,Ba,I,50,Rb2NiBaI6,RbNiI3,RbBaI3,0.0,False,-1.1734369999999998,0.11131618645699293
Rb2NiBaI6,Rb,,Ni,Ba,I,75,Rb4NiBa3I12,RbNiI3,RbBaI3,0.603,False,-1.4626637499999997,0.07573322295699203
RbCsSrPbCl6,Rb,Cs,Sr,Pb,Cl,25,Rb2Cs2Sr3PbCl12,RbCsSr2Cl6,RbCsPb2Cl6,4.5911,False,-2.3107055,0.0026307776464551402
RbCsSrPbCl6,Rb,Cs,Sr,Pb,Cl,50,RbCsSrPbCl6,RbCsSr2Cl6,RbCsPb2Cl6,3.4886,True,-2.11303675,0.0041657265678871624
RbCsSrPbCl6,Rb,Cs,Sr,Pb,Cl,75,Rb2Cs2SrPb3Cl12,RbCsSr2Cl6,RbCsPb2Cl6,3.2038,True,-1.914972,0.006096675489321246
NaKMgMnF6,Na,K,Mg,Mn,F,25,Na2K2Mg3MnF12,NaKMg2F6,NaKMn2F6,2.6970000000000005,False,-3.2948857499999997,0.02367957983948088
NaKMgMnF6,Na,K,Mg,Mn,F,50,NaKMgMnF6,NaKMg2F6,NaKMn2F6,1.7998000000000003,False,-3.113382750000001,0.02778756552646744
NaKMgMnF6,Na,K,Mg,Mn,F,75,Na2K2MgMn3F12,NaKMg2F6,NaKMn2F6,1.7012999999999998,False,-2.938132000000001,0.024492076757792525
K2TiSrBr6,K,,Ti,Sr,Br,25,K4Ti3SrBr12,KTiBr3,KSrBr3,0.0032000000000000917,False,-1.630209,0.11458109426744256
K2TiSrBr6,K,,Ti,Sr,Br,50,K2TiSrBr6,KTiBr3,KSrBr3,0.11100000000000021,False,-1.7911567500000003,0.10152708732812865
K2TiSrBr6,K,,Ti,Sr,Br,75,K4TiSr3Br12,KTiBr3,KSrBr3,0.2754000000000003,False,-1.9867372500000002,0.05384033038881331
Cs2NiBaBr6,Cs,,Ni,Ba,Br,25,Cs4Ni3BaBr12,CsNiBr3,CsBaBr3,0.0,False,-1.3331272499999998,0.08593183944950322
Cs2NiBaBr6,Cs,,Ni,Ba,Br,50,Cs2NiBaBr6,CsNiBr3,CsBaBr3,0.016600000000000004,False,-1.614096,0.08526784444950453
Cs2NiBaBr6,Cs,,Ni,Ba,Br,75,Cs4NiBa3Br12,CsNiBr3,CsBaBr3,1.1128,False,-1.9184584999999998,0.061210099449504174
Cs2MgCrCl6,Cs,,Mg,Cr,Cl,25,Cs4Mg3CrCl12,CsMgCl3,CsCrCl3,0.0,False,-1.9849782499999997,0.05000275789230679
Cs2MgCrCl6,Cs,,Mg,Cr,Cl,50,Cs2MgCrCl6,CsMgCl3,CsCrCl3,0.0,False,-1.85897875,0.055623641829806836
Cs2MgCrCl6,Cs,,Mg,Cr,Cl,75,Cs4MgCr3Cl12,CsMgCl3,CsCrCl3,0.0,False,-1.7329297499999996,0.06129402576730847
Rb2CuPbI6,Rb,,Cu,Pb,I,25,Rb4Cu3PbI12,RbCuI3,RbPbI3,0.0,False,-0.8008452500000001,0.0845290165819903
Rb2CuPbI6,Rb,,Cu,Pb,I,50,Rb2CuPbI6,RbCuI3,RbPbI3,0.0,False,-0.8782599999999998,0.08156841137365722
Rb2CuPbI6,Rb,,Cu,Pb,I,75,Rb4CuPb3I12,RbCuI3,RbPbI3,0.0,False,-0.9686755000000001,0.06560705616532392
NaCsFeCoBr6,Na,Cs,Fe,Co,Br,25,Na2Cs2Fe3CoBr12,NaCsFe2Br6,NaCsCo2Br6,0.0040999999999999925,True,-1.0857797500000004,0.08114983043744228
NaCsFeCoBr6,Na,Cs,Fe,Co,Br,50,NaCsFeCoBr6,NaCsFe2Br6,NaCsCo2Br6,0.0,False,-1.036439,0.10310109839577608
NaCsFeCoBr6,Na,Cs,Fe,Co,Br,75,Na2Cs2FeCo3Br12,NaCsFe2Br6,NaCsCo2Br6,0.01639999999999997,False,-0.9494309999999999,0.16271961635410914
NaRbCoSnI6,Na,Rb,Co,Sn,I,25,Na2Rb2Co3SnI12,NaRbCo2I6,NaRbSn2I6,0.0,False,-0.6307385000000003,0.17279853513471544
NaRbCoSnI6,Na,Rb,Co,Sn,I,50,NaRbCoSnI6,NaRbCo2I6,NaRbSn2I6,0.04479999999999995,False,-0.7354330000000001,0.13588346939394214
NaRbCoSnI6,Na,Rb,Co,Sn,I,75,Na2Rb2CoSn3I12,NaRbCo2I6,NaRbSn2I6,0.15280000000000005,False,-0.84848675,0.09060915365316857
Cs2CaTiCl6,Cs,,Ca,Ti,Cl,25,Cs4Ca3TiCl12,CsCaCl3,CsTiCl3,0.1560999999999999,True,-2.3327867499999995,0.0331485725929177
Cs2CaTiCl6,Cs,,Ca,Ti,Cl,50,Cs2CaTiCl6,CsCaCl3,CsTiCl3,0.0,False,-2.1596217499999995,0.06206819947866293
Cs2CaTiCl6,Cs,,Ca,Ti,Cl,75,Cs4CaTi3Cl12,CsCaCl3,CsTiCl3,0.0,False,-1.9499787499999996,0.12529147851081923
NaRbCrCdCl6,Na,Rb,Cr,Cd,Cl,25,Na2Rb2Cr3CdCl12,NaRbCr2Cl6,NaRbCd2Cl6,0.0,False,-1.5337567499999998,0.08689972778996857
NaRbCrCdCl6,Na,Rb,Cr,Cd,Cl,50,NaRbCrCdCl6,NaRbCr2Cl6,NaRbCd2Cl6,0.0,False,-1.54190375,0.09492527162330378
NaRbCrCdCl6,Na,Rb,Cr,Cd,Cl,75,Na2Rb2CrCd3Cl12,NaRbCr2Cl6,NaRbCd2Cl6,0.0,False,-1.5557684999999999,0.0871151868733051
K2FeSrCl6,K,,Fe,Sr,Cl,25,K4Fe3SrCl12,KFeCl3,KSrCl3,0.0,False,-1.6413429999999998,0.07757999362147316
K2FeSrCl6,K,,Fe,Sr,Cl,50,K2FeSrCl6,KFeCl3,KSrCl3,0.0262,False,-1.9122475,0.06613080387147452
K2FeSrCl6,K,,Fe,Sr,Cl,75,K4FeSr3Cl12,KFeCl3,KSrCl3,0.3527,False,-2.19403625,0.04379736412147306
KRbMnSrCl6,K,Rb,Mn,Sr,Cl,25,K2Rb2Mn3SrCl12,KRbMn2Cl6,KRbSr2Cl6,1.7014999999999998,False,-1.8515905000000004,0.032247339690440135
KRbMnSrCl6,K,Rb,Mn,Sr,Cl,50,KRbMnSrCl6,KRbMn2Cl6,KRbSr2Cl6,1.9274,False,-2.0612375,0.031230826250784105
KRbMnSrCl6,K,Rb,Mn,Sr,Cl,75,K2Rb2MnSr3Cl12,KRbMn2Cl6,KRbSr2Cl6,2.7258999999999998,False,-2.27304175,0.027203233561128748
KCsVCrCl6,K,Cs,V,Cr,Cl,25,K2Cs2V3CrCl12,KCsV2Cl6,KCsCr2Cl6,0.0,False,-1.6207470000000002,0.07874305037147167
KCsVCrCl6,K,Cs,V,Cr,Cl,50,KCsVCrCl6,KCsV2Cl6,KCsCr2Cl6,0.0,False,-1.6085032499999996,0.07450279870480436
KCsVCrCl6,K,Cs,V,Cr,Cl,75,K2Cs2VCr3Cl12,KCsV2Cl6,KCsCr2Cl6,0.0,False,-1.5954974999999998,0.0652720305798038
Cs2SnPbF6,Cs,,Sn,Pb,F,25,Cs4Sn3PbF12,CsSnF3,CsPbF3,3.2663,True,-2.7194469999999997,0.01137574999999913
Cs2SnPbF6,Cs,,Sn,Pb,F,50,Cs2SnPbF6,CsSnF3,CsPbF3,3.3806000000000003,True,-2.7233982500000002,0.007544749999999212
Cs2SnPbF6,Cs,,Sn,Pb,F,75,Cs4SnPb3F12,CsSnF3,CsPbF3,3.1725999999999996,True,-2.722159999999999,0.008903250000000362
Rb2CuPtBr6,Rb,,Cu,Pt,Br,25,Rb4Cu3PtBr12,RbCuBr3,RbPtBr3,,,,
Rb2CuPtBr6,Rb,,Cu,Pt,Br,50,Rb2CuPtBr6,RbCuBr3,RbPtBr3,,,,
Rb2CuPtBr6,Rb,,Cu,Pt,Br,75,Rb4CuPt3Br12,RbCuBr3,RbPtBr3,,,,
Rb2MgSnBr6,Rb,,Mg,Sn,Br,25,Rb4Mg3SnBr12,RbMgBr3,RbSnBr3,2.6826,False,-1.67113925,0.03074233291706463
Rb2MgSnBr6,Rb,,Mg,Sn,Br,50,Rb2MgSnBr6,RbMgBr3,RbSnBr3,2.0622,False,-1.57309875,0.028562740217956684
Rb2MgSnBr6,Rb,,Mg,Sn,Br,75,Rb4MgSn3Br12,RbMgBr3,RbSnBr3,1.8781999999999999,False,-1.4846132500000002,0.016828147518850756
NaAgCoNiF6,Na,Ag,Co,Ni,F,25,Na2Ag2Co3NiF12,NaAgCo2F6,NaAgNi2F6,0.24129999999999985,False,-1.9573740000000002,0.06126484423049394
NaAgCoNiF6,Na,Ag,Co,Ni,F,50,NaAgCoNiF6,NaAgCo2F6,NaAgNi2F6,0.019300000000000317,False,-1.9444279999999998,0.06991546110549507
NaAgCoNiF6,Na,Ag,Co,Ni,F,75,Na2Ag2CoNi3F12,NaAgCo2F6,NaAgNi2F6,0.1732999999999998,False,-1.9496627500000003,0.06038532798049623
KCsFeSnCl6,K,Cs,Fe,Sn,Cl,25,K2Cs2Fe3SnCl12,KCsFe2Cl6,KCsSn2Cl6,0.0132000000000001,False,-1.4715744999999998,0.057440410214033566
KCsFeSnCl6,K,Cs,Fe,Sn,Cl,50,KCsFeSnCl6,KCsFe2Cl6,KCsSn2Cl6,0.0,False,-1.5227964999999997,0.05022112393159128
KCsFeSnCl6,K,Cs,Fe,Sn,Cl,75,K2Cs2FeSn3Cl12,KCsFe2Cl6,KCsSn2Cl6,0.23899999999999988,False,-1.58332325,0.03369708764915469
K2FeSnBr6,K,,Fe,Sn,Br,25,K4Fe3SnBr12,KFeBr3,KSnBr3,0.03389999999999982,False,-1.1560070000000002,0.09143865904206283
K2FeSnBr6,K,,Fe,Sn,Br,50,K2FeSnBr6,KFeBr3,KSnBr3,0.1474000000000002,False,-1.22702375,0.06854401513462305
K2FeSnBr6,K,,Fe,Sn,Br,75,K4FeSn3Br12,KFeBr3,KSnBr3,0.23930000000000007,False,-1.2987897499999996,0.04490012122718401
Rb2CaSrI6,Rb,,Ca,Sr,I,25,Rb4Ca3SrI12,RbCaI3,RbSrI3,4.0235,True,-1.6913207499999998,0.01726708312365899
Rb2CaSrI6,Rb,,Ca,Sr,I,50,Rb2CaSrI6,RbCaI3,RbSrI3,3.7996000000000003,True,-1.69595975,0.02418085479032639
Rb2CaSrI6,Rb,,Ca,Sr,I,75,Rb4CaSr3I12,RbCaI3,RbSrI3,3.9902,True,-1.71956,0.012133376456993084
KCsMnPbCl6,K,Cs,Mn,Pb,Cl,25,K2Cs2Mn3PbCl12,KCsMn2Cl6,KCsPb2Cl6,1.6765999999999999,False,-1.6666332500000003,0.027372144900668083
KCsMnPbCl6,K,Cs,Mn,Pb,Cl,50,KCsMnPbCl6,KCsMn2Cl6,KCsPb2Cl6,1.8744,False,-1.6788757500000002,0.026705519917450182
KCsMnPbCl6,K,Cs,Mn,Pb,Cl,75,K2Cs2MnPb3Cl12,KCsMn2Cl6,KCsPb2Cl6,2.295,False,-1.6928379999999996,0.024287185352793728
RbCsTiSrI6,Rb,Cs,Ti,Sr,I,25,Rb2Cs2Ti3SrI12,RbCsTi2I6,RbCsSr2I6,0.049900000000000055,True,-1.1430550000000004,0.16235599466068296
RbCsTiSrI6,Rb,Cs,Ti,Sr,I,50,RbCsTiSrI6,RbCsTi2I6,RbCsSr2I6,0.10729999999999995,False,-1.36825925,0.08833262010712195
RbCsTiSrI6,Rb,Cs,Ti,Sr,I,75,Rb2Cs2TiSr3I12,RbCsTi2I6,RbCsSr2I6,0.2336999999999998,True,-1.5663055000000004,0.04011984708447658
KRbNiSrF6,K,Rb,Ni,Sr,F,25,K2Rb2Ni3SrF12,KRbNi2F6,KRbSr2F6,0.3287,False,-2.647151,0.05869187331199832
KRbNiSrF6,K,Rb,Ni,Sr,F,50,KRbNiSrF6,KRbNi2F6,KRbSr2F6,0.5283,False,-2.95989675,0.08471374547866439
KRbNiSrF6,K,Rb,Ni,Sr,F,75,K2Rb2NiSr3F12,KRbNi2F6,KRbSr2F6,1.4559,False,-3.2881385,0.07316050597865953
Cs2NiSrBr6,Cs,,Ni,Sr,Br,25,Cs4Ni3SrBr12,CsNiBr3,CsSrBr3,0.011199999999999988,False,-1.32450775,0.0828373133371274
Cs2NiSrBr6,Cs,,Ni,Sr,Br,50,Cs2NiSrBr6,CsNiBr3,CsSrBr3,0.10270000000000001,False,-1.6149037499999999,0.061032042224751226
Cs2NiSrBr6,Cs,,Ni,Sr,Br,75,Cs4NiSr3Br12,CsNiBr3,CsSrBr3,1.0626,False,-1.9114224999999998,0.033104021112376536
KRbCoPtCl6,K,Rb,Co,Pt,Cl,25,K2Rb2Co3PtCl12,KRbCo2Cl6,KRbPt2Cl6,0.0,False,-1.224005,0.1290019758714709
KRbCoPtCl6,K,Rb,Co,Pt,Cl,50,KRbCoPtCl6,KRbCo2Cl6,KRbPt2Cl6,0.0,False,-1.1904397499999995,0.15190327566559247
KRbCoPtCl6,K,Rb,Co,Pt,Cl,75,K2Rb2CoPt3Cl12,KRbCo2Cl6,KRbPt2Cl6,,,,
KCsCuPtCl6,K,Cs,Cu,Pt,Cl,25,K2Cs2Cu3PtCl12,KCsCu2Cl6,KCsPt2Cl6,0.0,False,-1.3143825,0.02555314712147183
KCsCuPtCl6,K,Cs,Cu,Pt,Cl,50,KCsCuPtCl6,KCsCu2Cl6,KCsPt2Cl6,0.0,False,-1.2584427499999997,0.08474346002147692
KCsCuPtCl6,K,Cs,Cu,Pt,Cl,75,K2Cs2CuPt3Cl12,KCsCu2Cl6,KCsPt2Cl6,,,,
RbAgCoCdF6,Rb,Ag,Co,Cd,F,25,Rb2Ag2Co3CdF12,RbAgCo2F6,RbAgCd2F6,0.053199999999999914,False,-2.01262625,0.09406483570365687
RbAgCoCdF6,Rb,Ag,Co,Cd,F,50,RbAgCoCdF6,RbAgCo2F6,RbAgCd2F6,0.0,False,-2.082697,0.10015165357865552
RbAgCoCdF6,Rb,Ag,Co,Cd,F,75,Rb2Ag2CoCd3F12,RbAgCo2F6,RbAgCd2F6,0.0,False,-2.16212725,0.09687897145365465
Rb2MgCdBr6,Rb,,Mg,Cd,Br,25,Rb4Mg3CdBr12,RbMgBr3,RbCdBr3,2.1742,True,-1.6716077499999997,0.045900163574504216
Rb2MgCdBr6,Rb,,Mg,Cd,Br,50,Rb2MgCdBr6,RbMgBr3,RbCdBr3,1.8201,False,-1.574363,0.05692315953283833
Rb2MgCdBr6,Rb,,Mg,Cd,Br,75,Rb4MgCd3Br12,RbMgBr3,RbCdBr3,1.6475,False,-1.4782672499999996,0.060456822491171014
K2CaSrBr6,K,,Ca,Sr,Br,25,K4Ca3SrBr12,KCaBr3,KSrBr3,4.542999999999999,True,-2.1418170000000005,0.011316586949502216
K2CaSrBr6,K,,Ca,Sr,Br,50,K2CaSrBr6,KCaBr3,KSrBr3,4.4947,True,-2.15116425,0.0137485824495025
K2CaSrBr6,K,,Ca,Sr,Br,75,K4CaSr3Br12,KCaBr3,KSrBr3,4.462400000000001,True,-2.16224475,0.014447327949500544
KRbCrBaBr6,K,Rb,Cr,Ba,Br,25,K2Rb2Cr3BaBr12,KRbCr2Br6,KRbBa2Br6,0.08020000000000005,False,-1.4789884999999998,0.07198314544950257
KRbCrBaBr6,K,Rb,Cr,Ba,Br,50,KRbCrBaBr6,KRbCr2Br6,KRbBa2Br6,0.0,False,-1.7078704999999998,0.07336189061616949
KRbCrBaBr6,K,Rb,Cr,Ba,Br,75,K2Rb2CrBa3Br12,KRbCr2Br6,KRbBa2Br6,0.0,False,-1.9269305000000003,0.08456263578283352
K2MnFeCl6,K,,Mn,Fe,Cl,25,K4Mn3FeCl12,KMnCl3,KFeCl3,0.27780000000000005,False,-1.5764265000000002,0.036938703190440236
K2MnFeCl6,K,,Mn,Fe,Cl,50,K2MnFeCl6,KMnCl3,KFeCl3,0.07240000000000002,False,-1.5008897499999996,0.06136601975078371
